Reporting country,Reference period,Item,Item code,Value,Date of extraction (yyyymmdd)
SLOVENIA,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.68,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.61,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.26,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.00,20210812
SLOVENIA,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,9.04,20210812
SLOVENIA,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,9.21,20210812
SLOVENIA,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.51,20210812
SLOVENIA,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.03,20210812
SLOVENIA,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.78,20210812
SPAIN,Y2016,Total available own funds to meet the SCR,R0500,56987.66,20210812
SPAIN,Y2017,Total available own funds to meet the SCR,R0500,50166.88,20210812
SPAIN,Y2018,Total available own funds to meet the SCR,R0500,50682.61,20210812
SPAIN,Y2019,Total available own funds to meet the SCR,R0500,54267.55,20210812
SPAIN,Y2020,Total available own funds to meet the SCR,R0500,54792.42,20210812
SPAIN,Y2016,Total available own funds to meet the MCR,R0510,56520.25,20210812
SPAIN,Y2017,Total available own funds to meet the MCR,R0510,49826.99,20210812
SPAIN,Y2018,Total available own funds to meet the MCR,R0510,50449.95,20210812
SPAIN,Y2019,Total available own funds to meet the MCR,R0510,54067.36,20210812
SPAIN,Y2020,Total available own funds to meet the MCR,R0510,54583.73,20210812
SPAIN,Y2016,Total eligible own funds to meet the SCR,R0540,56760.86,20210812
SPAIN,Y2017,Total eligible own funds to meet the SCR,R0540,50111.04,20210812
SPAIN,Y2018,Total eligible own funds to meet the SCR,R0540,50659.89,20210812
SPAIN,Y2019,Total eligible own funds to meet the SCR,R0540,54258.98,20210812
SPAIN,Y2020,Total eligible own funds to meet the SCR,R0540,54762.51,20210812
SPAIN,Y2016,Total eligible own funds to meet the MCR,R0550,56090.63,20210812
SPAIN,Y2017,Total eligible own funds to meet the MCR,R0550,49410.05,20210812
SPAIN,Y2018,Total eligible own funds to meet the MCR,R0550,50317.39,20210812
SPAIN,Y2019,Total eligible own funds to meet the MCR,R0550,53935.57,20210812
SPAIN,Y2020,Total eligible own funds to meet the MCR,R0550,54449.69,20210812
SPAIN,Y2016,SCR,R0580,22332.22,20210812
SPAIN,Y2017,SCR,R0580,21274.82,20210812
SPAIN,Y2018,SCR,R0580,21588.56,20210812
SPAIN,Y2019,SCR,R0580,22931.44,20210812
SPAIN,Y2020,SCR,R0580,23267.16,20210812
SPAIN,Y2016,MCR,R0600,8606.09,20210812
SPAIN,Y2017,MCR,R0600,8129.76,20210812
SPAIN,Y2018,MCR,R0600,8213.79,20210812
SPAIN,Y2019,MCR,R0600,8558.01,20210812
SPAIN,Y2020,MCR,R0600,8620.79,20210812
SPAIN,Y2016,Ratio of Eligible own funds to SCR,R0620,2.54,20210812
SPAIN,Y2017,Ratio of Eligible own funds to SCR,R0620,2.36,20210812
SPAIN,Y2018,Ratio of Eligible own funds to SCR,R0620,2.35,20210812
SPAIN,Y2019,Ratio of Eligible own funds to SCR,R0620,2.37,20210812
SPAIN,Y2020,Ratio of Eligible own funds to SCR,R0620,2.35,20210812
SPAIN,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.39,20210812
SPAIN,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.37,20210812
SPAIN,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.40,20210812
SPAIN,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.51,20210812
SPAIN,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.61,20210812
SPAIN,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.83,20210812
SPAIN,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.83,20210812
SPAIN,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.83,20210812
SPAIN,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.88,20210812
SPAIN,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.87,20210812
SPAIN,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.41,20210812
SPAIN,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.41,20210812
SPAIN,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.29,20210812
SPAIN,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.40,20210812
SPAIN,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.26,20210812
SPAIN,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.28,20210812
SPAIN,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.45,20210812
SPAIN,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.12,20210812
SPAIN,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.16,20210812
SPAIN,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.88,20210812
SPAIN,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.71,20210812
SPAIN,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,5.04,20210812
SPAIN,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.26,20210812
SPAIN,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.04,20210812
SPAIN,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.08,20210812
SPAIN,Y2016,Ratio of Eligible own funds to MCR,R0640,6.52,20210812
SPAIN,Y2017,Ratio of Eligible own funds to MCR,R0640,6.08,20210812
SPAIN,Y2018,Ratio of Eligible own funds to MCR,R0640,6.13,20210812
SPAIN,Y2019,Ratio of Eligible own funds to MCR,R0640,6.30,20210812
SPAIN,Y2020,Ratio of Eligible own funds to MCR,R0640,6.32,20210812
SPAIN,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.64,20210812
SPAIN,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.59,20210812
SPAIN,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.76,20210812
SPAIN,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.12,20210812
SPAIN,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.18,20210812
SPAIN,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.70,20210812
SPAIN,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.06,20210812
SPAIN,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.98,20210812
SPAIN,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.33,20210812
SPAIN,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.33,20210812
SPAIN,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.99,20210812
SPAIN,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.93,20210812
SPAIN,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.93,20210812
SPAIN,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,6.52,20210812
SPAIN,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,6.45,20210812
SPAIN,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,8.12,20210812
SPAIN,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,8.45,20210812
SPAIN,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,9.08,20210812
SPAIN,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,9.03,20210812
SPAIN,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,8.99,20210812
SPAIN,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,11.13,20210812
SPAIN,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,11.33,20210812
SPAIN,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,10.86,20210812
SPAIN,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,11.74,20210812
SPAIN,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,11.98,20210812
SWEDEN,Y2016,Total available own funds to meet the SCR,R0500,73780.65,20210812
SWEDEN,Y2017,Total available own funds to meet the SCR,R0500,75895.39,20210812
SWEDEN,Y2018,Total available own funds to meet the SCR,R0500,71519.44,20210812
SWEDEN,Y2019,Total available own funds to meet the SCR,R0500,79290.88,20210812
SWEDEN,Y2020,Total available own funds to meet the SCR,R0500,84682.68,20210812
SWEDEN,Y2016,Total available own funds to meet the MCR,R0510,73534.53,20210812
SWEDEN,Y2017,Total available own funds to meet the MCR,R0510,75576.43,20210812
SWEDEN,Y2018,Total available own funds to meet the MCR,R0510,71272.61,20210812
SWEDEN,Y2019,Total available own funds to meet the MCR,R0510,79036.15,20210812
SWEDEN,Y2020,Total available own funds to meet the MCR,R0510,84388.23,20210812
SWEDEN,Y2016,Total eligible own funds to meet the SCR,R0540,73780.64,20210812
SWEDEN,Y2017,Total eligible own funds to meet the SCR,R0540,75878.06,20210812
SWEDEN,Y2018,Total eligible own funds to meet the SCR,R0540,71505.63,20210812
SWEDEN,Y2019,Total eligible own funds to meet the SCR,R0540,79276.34,20210812
SWEDEN,Y2020,Total eligible own funds to meet the SCR,R0540,84654.37,20210812
SWEDEN,Y2016,Total eligible own funds to meet the MCR,R0550,73178.29,20210812
SWEDEN,Y2017,Total eligible own funds to meet the MCR,R0550,75283.83,20210812
SWEDEN,Y2018,Total eligible own funds to meet the MCR,R0550,70966.39,20210812
SWEDEN,Y2019,Total eligible own funds to meet the MCR,R0550,78719.68,20210812
SWEDEN,Y2020,Total eligible own funds to meet the MCR,R0550,84099.54,20210812
SWEDEN,Y2016,SCR,R0580,27848.01,20210812
SWEDEN,Y2017,SCR,R0580,29888.16,20210812
SWEDEN,Y2018,SCR,R0580,26236.05,20210812
SWEDEN,Y2019,SCR,R0580,30537.01,20210812
SWEDEN,Y2020,SCR,R0580,33035.18,20210812
SWEDEN,Y2016,MCR,R0600,7843.45,20210812
SWEDEN,Y2017,MCR,R0600,8323.16,20210812
SWEDEN,Y2018,MCR,R0600,7434.48,20210812
SWEDEN,Y2019,MCR,R0600,8438.91,20210812
SWEDEN,Y2020,MCR,R0600,9112.79,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to SCR,R0620,2.65,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to SCR,R0620,2.54,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to SCR,R0620,2.73,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to SCR,R0620,2.60,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to SCR,R0620,2.56,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.49,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.48,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.45,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.35,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.47,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.78,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.74,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.78,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.59,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.74,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.15,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.11,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.25,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.05,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.09,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.66,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.66,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.83,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.90,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.96,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.86,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.67,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.74,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.71,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.89,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to MCR,R0640,9.33,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to MCR,R0640,9.05,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to MCR,R0640,9.55,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to MCR,R0640,9.33,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to MCR,R0640,9.23,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.90,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.17,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.66,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.84,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.32,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.65,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.05,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.75,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.85,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.35,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.79,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,6.02,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,6.10,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,6.19,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,6.25,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,8.28,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,8.26,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,9.05,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,8.25,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,8.23,20210812
SWEDEN,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,10.50,20210812
SWEDEN,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,10.46,20210812
SWEDEN,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,10.39,20210812
SWEDEN,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,10.75,20210812
SWEDEN,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,10.07,20210812
UNITED KINGDOM,Y2016,Total available own funds to meet the SCR,R0500,210236.79,20210812
UNITED KINGDOM,Y2017,Total available own funds to meet the SCR,R0500,210418.83,20210812
UNITED KINGDOM,Y2018,Total available own funds to meet the SCR,R0500,193149.51,20210812
UNITED KINGDOM,Y2019,Total available own funds to meet the SCR,R0500,202264.00,20210812
UNITED KINGDOM,Y2020,Total available own funds to meet the SCR,R0500,201516.51,20210812
UNITED KINGDOM,Y2016,Total available own funds to meet the MCR,R0510,196510.85,20210812
UNITED KINGDOM,Y2017,Total available own funds to meet the MCR,R0510,197577.48,20210812
UNITED KINGDOM,Y2018,Total available own funds to meet the MCR,R0510,182660.46,20210812
UNITED KINGDOM,Y2019,Total available own funds to meet the MCR,R0510,192100.75,20210812
UNITED KINGDOM,Y2020,Total available own funds to meet the MCR,R0510,191051.51,20210812
UNITED KINGDOM,Y2016,Total eligible own funds to meet the SCR,R0540,207581.19,20210812
UNITED KINGDOM,Y2017,Total eligible own funds to meet the SCR,R0540,207927.29,20210812
UNITED KINGDOM,Y2018,Total eligible own funds to meet the SCR,R0540,192850.83,20210812
UNITED KINGDOM,Y2019,Total eligible own funds to meet the SCR,R0540,201896.52,20210812
UNITED KINGDOM,Y2020,Total eligible own funds to meet the SCR,R0540,201378.35,20210812
UNITED KINGDOM,Y2016,Total eligible own funds to meet the MCR,R0550,188963.88,20210812
UNITED KINGDOM,Y2017,Total eligible own funds to meet the MCR,R0550,190418.11,20210812
UNITED KINGDOM,Y2018,Total eligible own funds to meet the MCR,R0550,175547.11,20210812
UNITED KINGDOM,Y2019,Total eligible own funds to meet the MCR,R0550,183431.63,20210812
UNITED KINGDOM,Y2020,Total eligible own funds to meet the MCR,R0550,182397.50,20210812
UNITED KINGDOM,Y2016,SCR,R0580,135819.64,20210812
UNITED KINGDOM,Y2017,SCR,R0580,134545.33,20210812
UNITED KINGDOM,Y2018,SCR,R0580,125000.91,20210812
UNITED KINGDOM,Y2019,SCR,R0580,126275.45,20210812
UNITED KINGDOM,Y2020,SCR,R0580,129055.15,20210812
UNITED KINGDOM,Y2016,MCR,R0600,41392.82,20210812
UNITED KINGDOM,Y2017,MCR,R0600,41996.06,20210812
UNITED KINGDOM,Y2018,MCR,R0600,40066.83,20210812
UNITED KINGDOM,Y2019,MCR,R0600,39875.29,20210812
UNITED KINGDOM,Y2020,MCR,R0600,40374.67,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to SCR,R0620,1.53,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to SCR,R0620,1.55,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to SCR,R0620,1.54,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to SCR,R0620,1.60,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to SCR,R0620,1.56,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.23,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.28,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.28,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.33,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.33,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.47,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.44,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.46,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.57,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.53,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.90,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.98,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.94,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.05,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.93,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.21,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.62,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.37,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.31,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.12,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,6.05,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,9.89,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,8.98,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,9.33,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,7.86,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to MCR,R0640,4.57,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to MCR,R0640,4.53,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to MCR,R0640,4.38,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to MCR,R0640,4.60,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to MCR,R0640,4.52,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.51,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.54,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.43,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.02,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.00,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.29,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.12,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.17,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.27,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.45,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.25,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.05,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.03,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.26,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.30,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.38,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.55,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.60,20210812
UNITED KINGDOM,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.69,20210812
UNITED KINGDOM,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.39,20210812
UNITED KINGDOM,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,11.02,20210812
UNITED KINGDOM,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,11.55,20210812
UNITED KINGDOM,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,11.91,20210812
